Date,Open,High,Low,Close,Adj Close,Volume
2012-10-10,312.0,312.0,308.1000061035156,308.9750061035156,288.17547607421875,2147508
2012-10-11,310.57501220703125,313.8999938964844,309.2250061035156,312.42498779296875,291.3932800292969,4906466
2012-10-12,315.0,317.5,313.0,315.57501220703125,294.3312072753906,7753204
2012-10-15,316.20001220703125,317.45001220703125,311.29998779296875,317.07501220703125,295.730224609375,3786034
2012-10-16,317.625,317.75,314.04998779296875,315.20001220703125,293.98150634765625,3636918
2012-10-17,316.0,316.25,313.25,314.04998779296875,292.9088134765625,3216886
2012-10-18,315.0,318.95001220703125,312.2250061035156,318.1000061035156,296.6861877441406,2809230
2012-10-19,316.0,317.5,313.5,314.25,293.0953674316406,4527700
2012-10-22,312.6000061035156,320.0,312.6000061035156,319.5,297.99200439453125,4120702
2012-10-23,319.5249938964844,319.75,316.25,317.04998779296875,295.7069091796875,4166480
2012-10-25,316.32501220703125,320.5,314.5,318.67498779296875,297.2225341796875,8505670
2012-10-29,318.92498779296875,321.25,317.7749938964844,320.29998779296875,298.73809814453125,2756164
2012-10-30,318.5249938964844,322.3999938964844,315.29998779296875,316.82501220703125,295.4970397949219,4417452
2012-10-31,317.04998779296875,317.95001220703125,315.0249938964844,317.1000061035156,295.7535400390625,3746484
2012-11-01,316.375,317.8500061035156,313.75,314.29998779296875,293.1419982910156,3529230
2012-11-02,319.0,319.0,314.0,315.1499938964844,293.9347839355469,2716386
2012-11-05,316.0,318.0,315.375,317.5,296.12664794921875,2011064
2012-11-06,316.9750061035156,320.6000061035156,316.9750061035156,319.7749938964844,298.2484436035156,3639042
2012-11-07,319.875,322.5,318.45001220703125,320.0249938964844,298.48162841796875,4100330
2012-11-08,318.25,320.5,317.75,319.5,297.99200439453125,1933900
2012-11-09,319.125,321.5,317.5,319.67498779296875,298.1551818847656,2210388
2012-11-12,318.625,326.8999938964844,318.625,325.6499938964844,303.7279357910156,4828728
2012-11-15,323.5,323.70001220703125,319.5,323.125,301.3729553222656,4721170
2012-11-16,321.5,324.29998779296875,320.07501220703125,321.125,299.5075378417969,6051412
2012-11-19,319.875,323.95001220703125,319.7250061035156,323.375,301.6061096191406,2893974
2012-11-20,324.54998779296875,327.95001220703125,324.125,326.92498779296875,304.9171447753906,4676694
2012-11-21,327.57501220703125,332.75,324.8500061035156,331.8500061035156,309.5105895996094,6464892
2012-11-22,333.3999938964844,335.57501220703125,332.0,334.54998779296875,312.02886962890625,4220482
2012-11-23,334.75,336.29998779296875,329.5249938964844,334.875,312.33197021484375,2624856
2012-11-26,336.5,336.8500061035156,330.04998779296875,330.95001220703125,308.67120361328125,2740768
2012-11-27,332.45001220703125,341.8999938964844,332.45001220703125,340.25,317.34515380859375,8251336
2012-11-29,338.75,351.875,337.70001220703125,349.92498779296875,326.3688049316406,12599726
2012-11-30,350.5,352.75,344.79998779296875,351.9750061035156,328.2808837890625,7819646
2012-12-03,350.0,350.57501220703125,342.0,343.4750061035156,320.3530578613281,5818170
2012-12-04,342.04998779296875,345.0,340.5249938964844,342.57501220703125,319.5136413574219,4339744
2012-12-05,344.5,347.5,343.5,346.29998779296875,322.9878234863281,4609930
2012-12-06,347.8999938964844,349.25,340.3999938964844,347.375,323.9905090332031,5452276
2012-12-07,347.625,349.0,344.0,346.54998779296875,323.22100830078125,3968316
2012-12-10,345.0,348.25,344.82501220703125,346.5,323.17437744140625,4162052
2012-12-11,347.625,349.5,343.1499938964844,345.42498779296875,322.1717834472656,6750276
2012-12-12,345.625,348.0,344.25,346.92498779296875,323.57073974609375,3868252
2012-12-13,346.92498779296875,348.0,344.5,345.5249938964844,322.2650146484375,3141616
2012-12-14,345.0249938964844,347.20001220703125,342.67498779296875,344.375,321.1924133300781,4186946
2012-12-17,343.95001220703125,343.95001220703125,336.79998779296875,338.25,315.479736328125,6115106
2012-12-18,338.9750061035156,341.1000061035156,334.875,337.9750061035156,315.2232971191406,6687536
2012-12-19,337.2749938964844,344.625,337.25,344.0,320.8426818847656,8244506
2012-12-20,343.0,343.5,340.125,341.70001220703125,318.6975402832031,5130374
2012-12-21,340.5,341.0,337.0249938964844,338.0,315.24658203125,5543122
2012-12-24,340.0,340.07501220703125,335.8999938964844,338.04998779296875,315.2931823730469,2741126
2012-12-26,339.04998779296875,342.42498779296875,336.54998779296875,340.1499938964844,317.2518310546875,2861608
2012-12-27,342.0,342.0,338.3500061035156,340.04998779296875,317.1585998535156,4929084
2012-12-28,340.54998779296875,341.5,337.07501220703125,338.82501220703125,316.01611328125,3512132
2012-12-31,338.5,340.0,337.0,339.29998779296875,316.4590759277344,2553644
2013-01-01,341.04998779296875,342.54998779296875,339.82501220703125,342.25,319.21044921875,2014606
2013-01-02,344.95001220703125,345.0,341.5249938964844,343.67498779296875,320.5395812988281,4854798
2013-01-03,345.0,345.0,340.20001220703125,341.67498779296875,318.6742248535156,4571366
2013-01-04,342.5,342.5,336.3999938964844,339.67498779296875,316.808837890625,5442254
2013-01-07,341.8500061035156,341.8500061035156,333.0,334.1000061035156,311.6091613769531,5502284
2013-01-08,334.0,336.70001220703125,332.8500061035156,335.125,312.5650939941406,4942598
2013-01-09,336.0,336.2749938964844,333.0249938964844,333.75,311.28271484375,6435982
2013-01-10,334.75,339.0,333.25,337.8999938964844,315.1532897949219,4565184
